web_scraper_order,web_scraper_start_url,pagination,name,price,rating,data,image,item_page_title,item_page_link,sku,description,badge,brand_name,product_1_category,title,stock_status,image_1
"1773453081-96","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=5","Essence What a Tint! Dudak & Yanak Renklendirici 10","195,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf9/hf1/13217546174494/prd-front-1465282_195x195/prd-front-1465282-195x195.jpg","Essence What a Tint! Dudak & Yanak Renklendirici 10   
 195,90 ₺   0","https://www.watsons.com.tr/essence-what-a-tint-dudak-yanak-renklendirici-10/p/BP_1465282","1465282","LİKİT RUJ","","ESSENCE","Likit Ruj","Essence What a Tint! Dudak & Yanak Renklendirici 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hbb/hf2/13217546108958/prd-front-1465282_1200x1200/prd-front-1465282-1200x1200.jpg"
"1773453085-97","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=5","Essence Lip Swirl Dudak Bakım Maskesi 01","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hd6/h3d/13217544273950/prd-front-1465233_195x195/prd-front-1465233-195x195.jpg","Essence Lip Swirl Dudak Bakım Maskesi 01   
 177,90 ₺   0","https://www.watsons.com.tr/essence-lip-swirl-dudak-bakim-maskesi-01/p/BP_1465233","1465233","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Lip Swirl Dudak Bakım Maskesi 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h15/h3d/13217544208414/prd-front-1465233_1200x1200/prd-front-1465233-1200x1200.jpg"
"1773453089-98","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=5","Essence Make Me Brow Gel Kaş Maskara No: 05","158,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he9/h7b/8910752481310/prd-front-173792_195x195/prd-front-173792-195x195.png","Essence Make Me Brow Gel Kaş Maskara No: 05   
 158,90 ₺   0","https://www.watsons.com.tr/essence-make-me-brow-gel-kas-maskara-no-05/p/BP_173792","173792","Essence Make Me Brow Gel Kaş Maskara No: 05","","ESSENCE","Kaş Maskarası","Essence Make Me Brow Gel Kaş Maskara No: 05","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h27/h7b/8910752415774/prd-front-173792_1200x1200/prd-front-173792-1200x1200.png"
"1773453094-99","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Hydra Kiss Lip Dudak Tint 03","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hb5/h80/13217539293214/prd-front-1465107_195x195/prd-front-1465107-195x195.jpg","Essence Hydra Kiss Lip Dudak Tint 03   
 177,90 ₺   0","https://www.watsons.com.tr/essence-hydra-kiss-lip-dudak-tint-03/p/BP_1465107","1465107","LİKİT RUJ","","ESSENCE","Likit Ruj","Essence Hydra Kiss Lip Dudak Tint 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h76/h81/13217539227678/prd-front-1465107_1200x1200/prd-front-1465107-1200x1200.jpg"
"1773453097-100","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Camouflage + Matte Kapatıcı 190","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h7c/h10/13217548599326/prd-front-1465345_195x195/prd-front-1465345-195x195.jpg","Essence Camouflage + Matte Kapatıcı 190   
 177,90 ₺   0","https://www.watsons.com.tr/essence-camouflage-matte-kapatici-190/p/BP_1465345","1465345","KAPATICI","","ESSENCE","Kapatıcılar","Essence Camouflage + Matte Kapatıcı 190","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h2b/h11/13217548533790/prd-front-1465345_1200x1200/prd-front-1465345-1200x1200.jpg"
"1773453100-101","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Juicy Melon Tinted Lip&Cheek Balm","177,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h46/hb6/12430926151710/prd-front-1446844_195x195/prd-front-1446844-195x195.jpg","Essence Juicy Melon Tinted Lip&Cheek Balm   
 177,90 ₺   3","https://www.watsons.com.tr/essence-juicy-melon-tinted-lip-cheek-balm/p/BP_1446844","1446844","ALLIK","","ESSENCE","Allık ve Paletler","Essence Juicy Melon Tinted Lip&Cheek Balm","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h57/hb9/12430926086174/prd-front-1446844_1200x1200/prd-front-1446844-1200x1200.jpg"
"1773453103-102","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Hydra Kiss Dudak Yağı 09","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h02/h25/13217543487518/prd-front-1465212_195x195/prd-front-1465212-195x195.jpg","Essence Hydra Kiss Dudak Yağı 09   
 177,90 ₺   0","https://www.watsons.com.tr/essence-hydra-kiss-dudak-yagi-09/p/BP_1465212","1465212","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Hydra Kiss Dudak Yağı 09","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb1/h25/13217543421982/prd-front-1465212_1200x1200/prd-front-1465212-1200x1200.jpg"
"1773453107-103","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Natural Matte Mousse Fondöten No: 01","230,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h1d/h86/10992265855006/prd-front-1405446_195x195/prd-front-1405446-195x195.jpg","Essence Natural Matte Mousse Fondöten No: 01   
 230,90 ₺   1","https://www.watsons.com.tr/essence-natural-matte-mousse-fondoten-no-01/p/BP_1405446","1405446","Essence Natural Matte Mousse Fondöten No: 01","","ESSENCE","Fondöten","Essence Natural Matte Mousse Fondöten No: 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h2f/h89/10992265789470/prd-front-1405446_1200x1200/prd-front-1405446-1200x1200.jpg"
"1773453111-104","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Soft Touch Butter Bronzer 20","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hfd/hb1/13217545584670/prd-front-1465268_195x195/prd-front-1465268-195x195.jpg","Essence Soft Touch Butter Bronzer 20   
 177,90 ₺   0","https://www.watsons.com.tr/essence-soft-touch-butter-bronzer-20/p/BP_1465268","1465268","PUDRA","","ESSENCE","Pudralar","Essence Soft Touch Butter Bronzer 20","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h3c/hb1/13217545519134/prd-front-1465268_1200x1200/prd-front-1465268-1200x1200.jpg"
"1773453115-105","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Fairy Pink Oje 04","119,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h2a/h5c/13217549647902/prd-front-1465373_195x195/prd-front-1465373-195x195.jpg","Essence Fairy Pink Oje 04   
 119,90 ₺   0","https://www.watsons.com.tr/essence-fairy-pink-oje-04/p/BP_1465373","1465373","OJE","","ESSENCE","Oje","Essence Fairy Pink Oje 04","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h2c/h59/13217549582366/prd-front-1465373_1200x1200/prd-front-1465373-1200x1200.jpg"
"1773453117-106","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Hydra Kiss Dudak Yağı No: 03","177,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hdd/hb3/9678542536734/prd-front-1376620_195x195/prd-front-1376620-195x195.png","Essence Hydra Kiss Dudak Yağı No: 03   
 177,90 ₺   3","https://www.watsons.com.tr/essence-hydra-kiss-dudak-yagi-no-03/p/BP_1376620","1376620","Essence Hydra Kiss Dudak Yağı No: 03","","ESSENCE","Lip Gloss","Essence Hydra Kiss Dudak Yağı No: 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hdb/hb6/9678542471198/prd-front-1376620_1200x1200/prd-front-1376620-1200x1200.png"
"1773453121-107","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Fairy Shimmer Oje 05","119,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h03/h9d/13217550172190/prd-front-1465387_195x195/prd-front-1465387-195x195.jpg","Essence Fairy Shimmer Oje 05   
 119,90 ₺   0","https://www.watsons.com.tr/essence-fairy-shimmer-oje-05/p/BP_1465387","1465387","OJE","","ESSENCE","Oje","Essence Fairy Shimmer Oje 05","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hc5/h9d/13217550106654/prd-front-1465387_1200x1200/prd-front-1465387-1200x1200.jpg"
"1773453123-108","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence The Super Peptide Glossy Dudak Bakımı 01","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h6a/h68/12381102112798/prd-front-1443554_195x195/prd-front-1443554-195x195.jpg","Essence The Super Peptide Glossy Dudak Bakımı 01   
 177,90 ₺   0","https://www.watsons.com.tr/essence-the-super-peptide-glossy-dudak-bakimi-01/p/BP_1443554","1443554","STICK","","ESSENCE","","Essence The Super Peptide Glossy Dudak Bakımı 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h59/h65/12381102047262/prd-front-1443554_1200x1200/prd-front-1443554-1200x1200.jpg"
"1773453126-109","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Fairy Rose Oje 03","119,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h0c/h66/13217549910046/prd-front-1465380_195x195/prd-front-1465380-195x195.jpg","Essence Fairy Rose Oje 03   
 119,90 ₺   0","https://www.watsons.com.tr/essence-fairy-rose-oje-03/p/BP_1465380","1465380","OJE","","ESSENCE","Oje","Essence Fairy Rose Oje 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hfb/h62/13217549844510/prd-front-1465380_1200x1200/prd-front-1465380-1200x1200.jpg"
"1773453129-110","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Jel Oje No: 14","87,50 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc3/h8b/9040580149278/prd-front-1327228_195x195/prd-front-1327228-195x195.png","Essence Jel Oje No: 14   
 87,50 ₺   3","https://www.watsons.com.tr/essence-jel-oje-no-14/p/BP_1327228","","","","","","ESSENCE","",""
"1773453133-111","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence What The Fake Glass Shine Plump Lip Filler 1","185,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf1/hc6/12430913044510/prd-front-1446648_195x195/prd-front-1446648-195x195.jpg","Essence What The Fake Glass Shine Plump Lip Filler 1   
 185,90 ₺   0","https://www.watsons.com.tr/essence-what-the-fake-glass-shine-plump-lip-filler-1/p/BP_1446648","1446648","LİKİT RUJ","","ESSENCE","Lip Gloss","Essence What The Fake Glass Shine Plump Lip Filler 1","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h51/hee/12430912978974/prd-front-1446648_1200x1200/prd-front-1446648-1200x1200.jpg"
"1773453136-112","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Satin Glow Parlak Ruj 03","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h79/h85/13217542701086/prd-front-1465191_195x195/prd-front-1465191-195x195.jpg","Essence Satin Glow Parlak Ruj 03   
 177,90 ₺   0","https://www.watsons.com.tr/essence-satin-glow-parlak-ruj-03/p/BP_1465191","1465191","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Satin Glow Parlak Ruj 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h8a/h88/13217542635550/prd-front-1465191_1200x1200/prd-front-1465191-1200x1200.jpg"
"1773453139-113","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Extreme Shine Volume Dudak Parlatıcısı 101","134,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf1/h4d/8986976649246/prd-front-1287818_195x195/prd-front-1287818-195x195.png","Essence Extreme Shine Volume Dudak Parlatıcısı 101   
 134,90 ₺   3","https://www.watsons.com.tr/essence-extreme-shine-volume-dudak-parlaticisi-101/p/BP_1287818","1287818","Essence Extreme Shine Volume Dudak Parlatıcısı 101","","ESSENCE","Lip Gloss","Essence Extreme Shine Volume Dudak Parlatıcısı 101","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hef/h50/8986976583710/prd-front-1287818_1200x1200/prd-front-1287818-1200x1200.png"
"1773453141-114","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Camouflage + Matte Kapatıcı 160","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc9/h21/13217548075038/prd-front-1465331_195x195/prd-front-1465331-195x195.jpg","Essence Camouflage + Matte Kapatıcı 160   
 177,90 ₺   0","https://www.watsons.com.tr/essence-camouflage-matte-kapatici-160/p/BP_1465331","1465331","KAPATICI","","ESSENCE","Kapatıcılar","Essence Camouflage + Matte Kapatıcı 160","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h8b/h22/13217548009502/prd-front-1465331_1200x1200/prd-front-1465331-1200x1200.jpg"
"1773453145-115","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Baby Got Likit Aydınlatıcı No: 10","204,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc9/he8/10992256942110/prd-front-1405537_195x195/prd-front-1405537-195x195.jpg","Essence Baby Got Likit Aydınlatıcı No: 10   
 204,90 ₺   0","https://www.watsons.com.tr/essence-baby-got-likit-aydinlatici-no-10/p/BP_1405537","1405537","Essence Baby Got Likit Aydınlatıcı No: 10","","ESSENCE","Highlighter ve Paletler","Essence Baby Got Likit Aydınlatıcı No: 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hda/heb/10992256876574/prd-front-1405537_1200x1200/prd-front-1405537-1200x1200.jpg"
"1773453148-116","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Birthday Fun Mini Oje 05","61,95 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h9e/h49/12430927200286/prd-front-1446872_195x195/prd-front-1446872-195x195.jpg","Essence Birthday Fun Mini Oje 05   
 61,95 ₺   0","https://www.watsons.com.tr/essence-birthday-fun-mini-oje-05/p/BP_1446872","1446872","OJE","","ESSENCE","Oje","Essence Birthday Fun Mini Oje 05","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/haf/h4c/12430927134750/prd-front-1446872_1200x1200/prd-front-1446872-1200x1200.jpg"
"1773453152-117","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=4","Essence Mattifying Compact Pudra 02 Soft Beige","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h08/h8b/8906009149470/prd-front-162697_195x195/prd-front-162697-195x195.jpeg","Essence Mattifying Compact Pudra 02 Soft Beige   
 177,90 ₺   0","https://www.watsons.com.tr/essence-mattifying-compact-pudra-02-soft-beige/p/BP_162697","162697","Essence Mattifying Compact Pudra 02 Soft Beige","","ESSENCE","Pudralar","Essence Mattifying Compact Pudra 02 Soft Beige","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h06/h8e/8906009083934/prd-front-162697_1200x1200/prd-front-162697-1200x1200.jpeg"
