web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,ingredients_from_packaging,title,data_1,image_1
"1773515017-218","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'oreal Paris Age Perfect Skin Care Age Perfect Cell Renewal...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772144/original.","L'Oréal Paris
         L'oreal Paris Age Perfect Skin Care Age Perfect Cell Renewal...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1164163-LOral_Paris_Loreal_Paris_Age_Perfect_Skin_Care_Age_Perfect_Cell_Renewal_AntiAging_Day_Moisturizer_SPF_25/","Water, Glycerin, Dimethicone, Silica, Peg-100 Stearate, Glyceryl Stearate, Octyldodecanol, Behenyl Alcohol, Butyrospermum Parkii (Shea) Butter, Copernicia Cerifera (Carnauba) Wax, Saccharomyces/Xylinum/Black Tea Ferment, Stearic Acid, Phenoxyethanol, Palmitic Acid, Dimethyl Isosorbide, Ammonium Polyacryloyldimethyl Taurate, Hydroxyacetophenone, Dicaprylyl Carbonate, Steareth-100, Capryloyl Salicylic Acid, Caprylyl Glycol, Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Disodium Edta, Isohexadecane, Tocopherol, Fragrance, Neohesperidin Dihydrochalcone, Adenosine, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Poly C10-30 Alkyl Acrylate, Myristic Acid, Polysorbate 80, Hydroxyethylcellulose, Sorbitan Oleate, Sodium Citrate, Citric Acid, Hexyl Cinnamal, Yellow 5, Benzyl Alcohol, Hydroxycitronellal, Benzyl Salicylate, Linalool, Citronellol, Potassium Sorbate, Limonene, Geraniol, Alpha-Isomethyl Ionone, Red 4, Biotin","L'oreal Paris Age Perfect Skin Care Age Perfect Cell Renewal Anti-Aging Day Moisturizer SPF 25","","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772144/original."
"1773515020-219","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'oreal Paris Sublime Bronze ProPerfect Salon Airbrush...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772155/original.","L'Oréal Paris
         L'oreal Paris Sublime Bronze ProPerfect Salon Airbrush...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6544003-LOral_Paris_Loreal_Paris_Sublime_Bronze_ProPerfect_Salon_Airbrush_SelfTanning_Mist_Medium_Natural_Tan/","AQUA / WATER, DIMETHYL ETHER, DIHYDROXYACETONE, GLYCERIN, PROPYLENE GLYCOL, PHENOXYETHANOL, PEG-60 HYDROGENATED CASTOR OIL, LIMONENE, LINALOOL, DISODIUM EDTA, METHYLPARABEN, CITRONELLOL, CITRAL, COUMARIN, HEXYL CINNAMAL, PARFUM / FRAGRANCE","L'oreal Paris Sublime Bronze ProPerfect Salon Airbrush Self-Tanning Mist Medium Natural Tan","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772155/original."
"1773515023-220","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'Oreal Paris Hair Expert EverPure Sulfate Free Volume...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/755229/original.","L'Oréal Paris
         L'Oreal Paris Hair Expert EverPure Sulfate Free Volume...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/859102-LOral_Paris_LOreal_Paris_Hair_Expert_EverPure_Sulfate_Free_Volume_Conditioner_2019_formulation/","1067875EP3: AQUA / WATER / EAU, CETEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, ISOPROPYL MYRISTATE, CETYL ESTERS, PARFUM / FRAGRANCE, ISOPROPYL ALCOHOL, PHENOXYETHANOL, POLYQUATERNIUM-37, PROPYLENE GLYCOL DICAPRYLATE / DICAPRATE, TOCOPHERYL ACETATE, ETHYLHEXYL METHOXYCINNAMATE, CAPRYLIC / CAPRIC TRIGLYCERIDE, MENTHA PIPERITA LEAF EXTRACT / PEPPERMINT LEAF EXTRACT, LIMONENE, PPG-1 TRIDECETH-6, CHLORHEXIDINE DIHYDROCHLORIDE, LINALOOL, BUTYLPHENYL METHYLPROPIONAL, ROSMARINUS OFFICINALIS LEAF OIL / ROSEMARY LEAF OIL, CITRONELLOL, NELUMBIUM SPECIOSUM FLOWER EXTRACT, BHT. F.I.L. #D193557/1","L'Oreal Paris Hair Expert EverPure Sulfate Free Volume Conditioner (2019 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/755229/original."
"1773515026-221","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'Oreal Paris Matte Lip Crayon, 510 Tres Sweet  (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/592486/original.","L'Oréal Paris
         L'Oreal Paris Matte Lip Crayon, 510 Tres Sweet  (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/926098-LOral_Paris_LOreal_Paris_Matte_Lip_Crayon_510_Tres_Sweet__2020_formulation/","DIMETHICONE, POLYETHYLENE, POLYBUTENE, ISOAMYL LAURATE, SYNTHETIC BEESWAX, CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX, ISODODECANE, TRIMETHYLSILOXYSILICATE, NEOPENTYL GLYCOL DIHEPTANOATE, COPERNICIA CERIFERA CERA / CARNAUBA WAX, POLYPROPYLSILSESQUIOXANE, VP/HEXADECENE COPOLYMER, SIMMONDSIA CHINENSIS SEED OIL/ JOJOBA SEED OIL, TOCOPHERYL ACETATE, SORBITAN ISOSTEARATE, TRIHYDROXYSTEARIN, PARFUM / FRAGRANCE, TALC, DISTEARDIMONIUM HECTORITE, ALUMINUM HYDROXIDE, TOCOPHEROL, PROPYLENE CARBONATE, ASCORBYL PALMITATE, SYNTHETIC FLUORPHLOGOPITE, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, COLOPHONIUM / ROSIN, BHT, TIN OXIDE, [+/- MAY CONTAIN CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 77891 / TITANIUM DIOXIDE, MICA, CI 45410 / RED 28 LAKE, CI 15850/ RED 7, CI 77742 / MANGANESE VIOLET, CI 15850 / RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 12085 / RED 36 LAKE, CI 75470 / CARMINE, CI 42090 / BLUE 1 LAKE]","L'Oreal Paris Matte Lip Crayon, 510 Tres Sweet  (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/592486/original."
"1773515030-222","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'Oreal Paris Elvive Extraordinary Oil Deep Nourishing...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/743687/original.","L'Oréal Paris
         L'Oreal Paris Elvive Extraordinary Oil Deep Nourishing...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/869606-LOral_Paris_LOreal_Paris_Elvive_Extraordinary_Oil_Deep_Nourishing_Shampoo_2019_formulation/","1101808PT AQUA/WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DIMETHICONE, SODIUM CHLORIDE, FRAGRANCE, HEXYLENE GLYCOL, SODIUM BENZOATE, AMODIMETHICONE, CARBOMER, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, TRIDECETH-10, GLYCERIN, SALICYLIC ACID, GLYCOL DISTEARATE, CITRIC ACID, MICA, PEG-100 STEARATE, STEARETH-6, PHENOXYETHANOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, COCO-BETAINE, TRIDECETH-3, CI 77891/TITANIUM DIOXIDE, PEG-45M, HELIANTHUS ANNUUS SEED OIL/SUNFLOWER SEED OIL, CAPRYLIC/CAPRIC GLYCERIDES, COCOS NUCIFERA OIL/COCONUT OIL, GLYCINE SOJA OIL/SOYBEAN OIL, ACETIC ACID, FUMARIC ACID, CHAMOMILLA RECUTITA EXTRACT/MATRICARIA FLOWER EXTRACT, CI19140/YELLOW 5, GARDENIA TAITENSIS FLOWER, CI 17200/RED 33, ROSA CANINA FLOWER EXTRACT, BISABOLOL, NELUMBO NUCIFERA FLOWER EXTRACT, LINUM USITATISSIMUMFLOWEREXTRACT/LINSEED FLOWER EXTRACT, BHT, TOCOPHEROL, SODIUM HYDROXIDE.","L'Oreal Paris Elvive Extraordinary Oil Deep Nourishing Shampoo (2019 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/743687/original."
"1773515033-223","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","330 Hazelnut Foundation in a Powder","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/646245/original.","L'Oréal Paris
         330 Hazelnut Foundation in a Powder
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1005420-LOral_Paris_330_Hazelnut_Foundation_in_a_Powder/","TALC, ZINC STEARATE, DIMETHICONE, ZEA MAYS STARCH/CORN STARCH, CAPRYLIC/CAPRIC TRIGLYCERIDE, SILICA, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, TRIETHOXYCAPRYLYLSILANE, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, POTASSIUM SORBATE, FRAGRANCE, ISOCETETH-10, ALARIA ESCULENTA EXTRACT, HEXYL CINNAMAL, BENZYL SALICYLATE, LINALOOL, ALPHA-ISOMETHYL IONONE, BENZYL ALCOHOL, CITRONELLOL, TOCOPHEROL, [+/- MAY CONTAIN: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499/IRON OXIDES, MICA, CI 19140/YELLOW 5, CI 77007/ULTRAMARINES, CI 15850/RED 7 LAKE], F.I.L. #C260796/1","L'oréal Paris 330 Hazelnut Foundation in a Powder","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/646245/original."
"1773515036-224","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'Oreal Paris Infallible Up to 24H Fresh Wear Foundation,...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/627/761.jpg","L'Oréal Paris
         L'Oreal Paris Infallible Up to 24H Fresh Wear Foundation,...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1011589-LOral_Paris_LOreal_Paris_Infallible_Up_to_24H_Fresh_Wear_Foundation_130_True_Beige/","Talc, Zinc Stearate, Dimethicone, Zea Mays Starch/Corn Starch, Caprylic/Capric Triglyceride, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexyglycerine, Potassium Sorbate, Fragrance, Isoceteth-10, Alaria Esculenta Extract, Hexyl Cinnamal, Benzyl Salicylate, Linalool, Alpha-Isomethyl Ionone, Benzyl Alcohol, Citronellol, Tocopherol, [+/- May contain: CI 77891/Titanium Dioxide, CI 77491, CI 77492, CI 77499/Iron Oxides, Mica, CI 19140/Yellow 5 Lake, CI 77007/Ultramarines, CI 15850/Red 7 Lake], F.I.L #C260796/1","L'Oreal Paris Infallible Up to 24H Fresh Wear Foundation, 130 True Beige","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/627/761.jpg"
"1773515039-225","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=67","L'oreal Paris Matte Lip Crayon, 511 Lady Toffee (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'oreal Paris Matte Lip Crayon, 511 Lady Toffee (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/926097-LOral_Paris_Loreal_Paris_Matte_Lip_Crayon_511_Lady_Toffee_2020_formulation/","DIMETHICONE, POLYETHYLENE, POLYBUTENE, ISOAMYL LAURATE, SYNTHETIC BEESWAX, CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX, ISODODECANE, TRIMETHYLSILOXYSILICATE, NEOPENTYL GLYCOL DIHEPTANOATE, COPERNICIA CERIFERA CERA / CARNAUBA WAX, POLYPROPYLSILSESQUIOXANE, VP/HEXADECENE COPOLYMER, SIMMONDSIA CHINENSIS SEED OIL/JOJOBA SEED OIL, TOCOPHERYL ACETATE, SORBITAN ISOSTEARATE, TRIHYDROXYSTEARIN, PARFUM / FRAGRANCE, TALC, DISTEARDIMONIUM HECTORITE, ALUMINUM HYDROXIDE, TOCOPHEROL, PROPYLENE CARBONATE, ASCORBYL PALMITATE, SYNTHETIC FLUORPHLOGOPITE, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, COLOPHONIUM / ROSIN, BHT, TIN OXIDE [+/- MAY CONTAIN CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 77891 / TITANIUM DIOXIDE, MICA, CI 45410 / RED 28 LAKE, CI 15850 / RED 7, CI 77742 / MANGANESE VIOLET, CI 15850 / RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 12085 / RED 36 LAKE, CI 75470 / CARMINE, CI 42090 / BLUE 1 LAKE]","L'oreal Paris Matte Lip Crayon, 511 Lady Toffee (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773515043-226","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","L'Oreal Paris Matte Lip Crayon, 509 Flirty Toffee  (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'Oreal Paris Matte Lip Crayon, 509 Flirty Toffee  (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/926100-LOral_Paris_LOreal_Paris_Matte_Lip_Crayon_509_Flirty_Toffee__2020_formulation/","DIMETHICONE, POLYETHYLENE, POLYBUTENE, ISOAMYL LAURATE, SYNTHETIC BEESWAX, CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX, ISODODECANE, TRIMETHYLSILOXYSILICATE,   NEOPENTYL GLYCOL DIHEPTANOATE, COPERNICIA CERIFERA CERA / CARNAUBA WAX,   POLYPROPYLSILSESQUIOXANE, VP/HEXADECENE COPOLYMER, SIMMONDSIA CHINENSIS SEED OIL/ JOJOBA SEED OIL, TOCOPHERYL ACETATE, SORBITAN ISOSTEARATE, TRIHYDROXYSTEARIN, PARFUM / FRAGRANCE, TALC, DISTEARDIMONIUM HECTORITE, ALUMINUM HYDROXIDE, TOCOPHEROL, PROPYLENE CARBONATE, ASCORBYL PALMITATE, SYNTHETIC FLUORPHLOGOPITE, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, COLOPHONIUM / ROSIN,   BHT, TIN OXIDE, [+/- MAY CONTAIN / PEUT CONTENIR CI 77491, CI 77492, CI 77499 / IRON OXIDES, C1 77891 / TITANIUM DIOXIDE, MICA, CI 45410/RED 28 LAKE, CI 15850 / RED 7,  CL 77742/MANGANESE VIOLET,  CI 15850 / RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 12085 / RED 36 LAKE, CI 75470 / CARMINE,   CI 42090 / BLUE 1 LAKE","L'Oreal Paris Matte Lip Crayon, 509 Flirty Toffee  (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773515047-227","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","L'or al Paris Infallible Foundation in a Powder, 5 Pearl","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'or al Paris Infallible Foundation in a Powder, 5 Pearl
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1005358-LOral_Paris_Lor_al_Paris_Infallible_Foundation_in_a_Powder_5_Pearl/","TALC, ZINC STEARATE, DIMETHICONE, ZEA MAYS STARCH/CORN STARCH, CAPRYLIC/CAPRIC TRIGLYCERIDE, SILICA, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, TRIETHOXYCAPRYLYLSILANE, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, POTASSIUM SORBATE, FRAGRANCE, ISOCETETH-10, ALARIA ESCULENTA EXTRACT, HEXYL CINNAMAL, BENZYL SALICYLATE, LINALOOL, ALPHA-ISOMETHYL IONONE, BENZYL ALCOHOL, CITRONELLOL, TOCOPHEROL, [+/- MAY CONTAIN: CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499/IRON OXIDES, MICA, CI 19140/YELLOW 5 LAKE, CI 77007/ULTRAMARINES, CI 15850/RED 7 LAKE], F.I.L. #C260796/1","L'or al Paris Infallible Foundation in a Powder, 5 Pearl","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773515050-228","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","L'Oreal Paris Bronzer , 550 Deep Dark","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/620042/original.","L'Oréal Paris
         L'Oreal Paris Bronzer , 550 Deep Dark
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1057764-LOral_Paris_LOreal_Paris_Bronzer__550_Deep_Dark/","Talc, Zinc Stearate, Dimethicone, Zea Mays Starch/Corn Starch, Caprylic/Capric Triglyceride, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Triethoxycaprylylsilane, Caprylyl Glycol, Ethylhexylglycerin, Potassium Sorbate, Parfum/Fragrance, Isoceteth-10, Alaria Esculenta Extract, Hexyl Cinnamal, Benzyl Salicylate, Barium Sulfate, Linalool, Alpha-Isomethyl Ionone, Benzyl Alcohol, Citronellol, Tocopherol [+/- May Contain: Ci 77891/Titanium Dioxide, Ci 77491, Ci 77492, Ci 77499/Iron Oxides, Mica, Ci 19140/Yellow 5 Lake, Ci 77742/Manganese Violet, Ci 77007/Ultramarines, Ci 15850/Red 7 Lake]. G974712","L'Oreal Paris Bronzer , 550 Deep Dark","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/620042/original."
"1773515053-229","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","Loreal Professionnel Mythic Oil Creme Universelle","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/844553/original.","L'Oréal Paris
         Loreal Professionnel Mythic Oil Creme Universelle 
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9451401-LOral_Paris_Loreal_Professionnel_Mythic_Oil_Creme_Universelle_/","Aqua/Water, Cetearyl Alcohol, Argania Spinosa Kernel Oil, Cetyl Alcohol, Cetyl Esters, Amodimethicone, Behentrimonium Methosulfate, Phenoxyethanol, Trideceth-6, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Hexyl Cinnamal, Benzyl Salicylate, Chlorhexidine Digluconate, Benzyl Alcohol, Stearyl Alcohol, Myristyl Alcohol, Linalool, Caramel, Cetrimonium Chloride, Limonene, Prunus Amygdalus Dulcis Oil/Sweet Almond Oil, Lactic Acid, Citronellol, Geraniol, Isoeugenol, CI 19140/Yellow 5, Coumarin, Parfum/Fragrance.","Loreal Professionnel Mythic Oil Creme Universelle","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/844553/original."
"1773515056-230","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","L'Oreal Paris Hair Expert EverPure Sulfate Free Frizz-Defy...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/740311/original.","L'Oréal Paris
         L'Oreal Paris Hair Expert EverPure Sulfate Free Frizz-Defy...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/937440-LOral_Paris_LOreal_Paris_Hair_Expert_EverPure_Sulfate_Free_FrizzDefy_Conditioner_2020_formulation/","1067876EP5: AQUA / WATER / EAU, CETEARYL ALCOHOL, AMODIMETHICONE, BEHENTRIMONIUM CHLORIDE, CETYL ESTERS, PARFUM/ FRAGRANCE, ISOPROPYL ALCOHOL, TRIDECETH-6, PHENOXYETHANOL, TOCOPHERYL ACETATE, ETHYLHEXYL METHOXYCINNAMATE, CETRIMONIUM CHLORIDE, HEXYL CINNAMAL, HYDROXYCITRONELLAL, CHLORHEXIDINE DIHYDROCHLORIDE, SCLEROCARYA BIRREA SEED OIL, ISOEUGENOL, ROSMARINUS OFFICINALIS LEAF OIL/ROSEMARY LEAF OIL, BHT.","L'Oreal Paris Hair Expert EverPure Sulfate Free Frizz-Defy Conditioner (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/740311/original."
"1773515059-231","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=66","L'Oreal Paris Colour Riche Original Satin Lipstick, Le Beige","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/640253/original.","L'Oréal Paris
         L'Oreal Paris Colour Riche Original Satin Lipstick, Le Beige
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1014120-LOral_Paris_LOreal_Paris_Colour_Riche_Original_Satin_Lipstick_Le_Beige/","Lanolin Liquida / Lanolin Oil, Oleyl Erucate, Sesamum Indicum Oil / Sesame Seed Oil, Cera Microcristallina / Microcrystalline Wax / Cire Icrocristalline, Ppg-5 Lanolin Wax, Acetylated Lanolin, Cera Alba / Beeswax / Cire Dabeille, Disteardimonium Hectorite, Parfum / Fragrance, Tocopheryl Acetate, Rosa Canina Fruit Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Synthetic Fluorphlogopite, Argania Spinosa Oil / Argania Spinosa Kernel Oil, Calcium Aluminum Borosilicate, Geraniol, Benzyl Alcohol, Silica, Hexyl Cinnamal, Hydroxycitronellal, Calcium Sodium Borosilicate, Methyl-2-Octynoate, Tin Oxide, Polyethylene Terephthalate, Acrylates Copolymer[+/- May Contain / Peut Contenir]Mica, Ci 77891 / Titanium Dioxide, Ci 77499, Ci 77492, Ci 77491 / Iron Oxides, Ci 15850 / Red 7, Ci 45410 / Red 28 Lake, Ci 15985 / Yellow 6 Lake, Ci 77163 / Bismuth Oxychloride, Ci 19140 / Yellow 5 Lake, Ci 45380 / Red 22 Lake, Ci 75470 / Carmine, Ci 42090 / Blue 1 Lake","L'Oreal Paris Colour Riche Original Satin Lipstick, Le Beige","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/640253/original."
